datetime,open,high,low,close,volume,symbol,company_name
2025-01-31,576.73999,586.89001,570.85999,571.88,1828400,ISRG,Intuitive Surgical
2025-01-30,581.23999,584.41998,577.34998,580.17999,1986700,ISRG,Intuitive Surgical
2025-01-29,571.10999,578.40997,569.48999,572.71002,1597900,ISRG,Intuitive Surgical
2025-01-28,566.59998,584.47998,563.84998,574.14001,2332100,ISRG,Intuitive Surgical
2025-01-27,574.67999,579.34003,563.34998,573.47998,2441600,ISRG,Intuitive Surgical
2025-01-24,581.90002,591.90997,573.32001,584.049988,4357700,ISRG,Intuitive Surgical
2025-01-23,612.0,616.0,602.0,608.65997,2322200,ISRG,Intuitive Surgical
2025-01-22,608.030029,614.71997,602.45001,610.45001,2100600,ISRG,Intuitive Surgical
2025-01-21,598.10999,606.27002,593.82001,604.12,1993500,ISRG,Intuitive Surgical
2025-01-17,597.67999,597.67999,583.23999,592.64001,2635200,ISRG,Intuitive Surgical
2025-01-16,582.59998,585.5,573.0,584.080017,2119400,ISRG,Intuitive Surgical
2025-01-15,555.049988,584.59998,549.16998,580.10999,3553400,ISRG,Intuitive Surgical
2025-01-14,539.28003,544.54999,535.59003,538.88,1355100,ISRG,Intuitive Surgical
2025-01-13,543.40002,543.75,530.25,539.75,1461300,ISRG,Intuitive Surgical
2025-01-10,540.56,550.17999,537.16998,547.46997,1732300,ISRG,Intuitive Surgical
2025-01-08,533.33002,547.46997,532.0,544.02002,1359300,ISRG,Intuitive Surgical
2025-01-07,547.66998,550.0,530.45001,531.88,1589500,ISRG,Intuitive Surgical
2025-01-06,535.28998,543.73999,532.15002,542.37,1229200,ISRG,Intuitive Surgical
2025-01-03,527.60999,536.65002,525.34998,535.28998,1250900,ISRG,Intuitive Surgical
2025-01-02,521.19,528.89001,520.91998,524.030029,907700,ISRG,Intuitive Surgical
2024-12-31,527.77002,529.81,520.01001,521.96002,884000,ISRG,Intuitive Surgical
2024-12-30,528.42999,529.02002,520.56,526.96002,899600,ISRG,Intuitive Surgical
2024-12-27,536.01001,537.34003,529.31,534.88,1013200,ISRG,Intuitive Surgical
2024-12-26,534.85999,540.13,533.98999,538.83002,765700,ISRG,Intuitive Surgical
2024-12-24,528.01001,537.35999,527.26001,537.02002,629200,ISRG,Intuitive Surgical
2024-12-23,524.88,527.94,520.030029,527.21997,1069800,ISRG,Intuitive Surgical
2024-12-20,521.45001,530.96997,516.17999,524.42999,3933900,ISRG,Intuitive Surgical
2024-12-19,532.73999,536.5,523.40997,523.90997,2064500,ISRG,Intuitive Surgical
2024-12-18,543.12,547.19,526.22998,526.46997,1488100,ISRG,Intuitive Surgical
2024-12-17,539.5,546.01001,531.41998,545.15997,1475800,ISRG,Intuitive Surgical
2024-12-16,539.97998,547.90002,539.10999,541.98999,1534700,ISRG,Intuitive Surgical
2024-12-13,542.59003,547.099976,539.030029,539.58002,1071400,ISRG,Intuitive Surgical
2024-12-12,543.099976,550.46997,541.37,544.71997,1213300,ISRG,Intuitive Surgical
2024-12-11,538.21997,548.53003,538.21997,543.59998,999400,ISRG,Intuitive Surgical
2024-12-10,540.15997,543.33002,536.67999,538.090027,1048000,ISRG,Intuitive Surgical
2024-12-09,552.31,553.56,532.14001,538.85999,1429200,ISRG,Intuitive Surgical
2024-12-06,548.21002,556.22998,548.21002,550.40997,1026200,ISRG,Intuitive Surgical
2024-12-05,548.0,551.81,544.42999,547.65002,945200,ISRG,Intuitive Surgical
2024-12-04,542.01001,552.080017,539.20001,549.95001,1350400,ISRG,Intuitive Surgical
2024-12-03,537.02002,541.98999,533.01001,541.71002,1379300,ISRG,Intuitive Surgical
2024-12-02,546.29999,546.45001,540.20001,542.84998,1005300,ISRG,Intuitive Surgical
2024-11-29,539.0,543.16998,536.030029,542.0,718600,ISRG,Intuitive Surgical
2024-11-27,543.080017,543.96997,538.22998,538.54999,938400,ISRG,Intuitive Surgical
2024-11-26,542.059998,545.0,537.28003,542.099976,1152600,ISRG,Intuitive Surgical
2024-11-25,548.82001,549.31,533.56,536.54999,2076800,ISRG,Intuitive Surgical
2024-11-22,549.84003,552.0,541.98999,547.87,1375400,ISRG,Intuitive Surgical
2024-11-21,544.84998,551.78003,540.35999,550.62,1396000,ISRG,Intuitive Surgical
2024-11-20,538.78003,542.37,533.83002,541.82001,985400,ISRG,Intuitive Surgical
2024-11-19,527.57001,540.080017,526.01001,538.82001,1143200,ISRG,Intuitive Surgical
2024-11-18,527.35999,537.53003,526.60999,531.64001,1268000,ISRG,Intuitive Surgical
2024-11-15,533.21002,536.97998,526.71002,527.60999,1447800,ISRG,Intuitive Surgical
2024-11-14,537.35999,544.38,537.13,537.79999,1908300,ISRG,Intuitive Surgical
2024-11-13,535.42999,540.02002,534.039978,536.69,1405200,ISRG,Intuitive Surgical
2024-11-12,534.0,538.90997,531.69,537.070007,1455900,ISRG,Intuitive Surgical
2024-11-11,539.89001,542.59003,534.57001,535.75,2097800,ISRG,Intuitive Surgical
2024-11-08,525.5,538.48999,524.0,536.45001,1427700,ISRG,Intuitive Surgical
2024-11-07,516.0,524.83002,515.58002,524.28003,1209000,ISRG,Intuitive Surgical
2024-11-06,523.13,525.0,506.79999,515.54999,1776100,ISRG,Intuitive Surgical
2024-11-05,506.32999,518.25,506.32999,515.16998,1113400,ISRG,Intuitive Surgical
2024-11-04,504.32001,511.20999,503.85001,507.42001,849500,ISRG,Intuitive Surgical
2024-11-01,502.019989,510.81,502.01001,506.34,1041900,ISRG,Intuitive Surgical
2024-10-31,510.01001,511.059998,500.67001,503.84,1468700,ISRG,Intuitive Surgical
2024-10-30,516.56,516.98999,508.01001,513.77002,1113100,ISRG,Intuitive Surgical
2024-10-29,506.51999,517.5,504.35001,516.31,1064800,ISRG,Intuitive Surgical
2024-10-28,513.65997,514.33002,508.28,510.88,842800,ISRG,Intuitive Surgical
2024-10-25,514.0,516.89001,510.45999,511.26999,982200,ISRG,Intuitive Surgical
2024-10-24,510.79001,515.31,509.78,511.63,755400,ISRG,Intuitive Surgical
2024-10-23,513.89001,516.0,507.28,512.58002,1120000,ISRG,Intuitive Surgical
2024-10-22,515.0,519.17999,511.81,517.5,1341500,ISRG,Intuitive Surgical
2024-10-21,519.039978,522.66998,514.54999,518.85999,1309600,ISRG,Intuitive Surgical
2024-10-18,496.0,523.34003,495.0,521.15002,4059200,ISRG,Intuitive Surgical
2024-10-17,481.059998,481.059998,472.12,473.73001,1959000,ISRG,Intuitive Surgical
2024-10-16,478.10999,479.51999,473.51001,476.59,1037500,ISRG,Intuitive Surgical
2024-10-15,488.0,489.63,476.67999,478.47,1313300,ISRG,Intuitive Surgical
2024-10-14,487.040009,488.63,483.97,487.60999,883500,ISRG,Intuitive Surgical
2024-10-11,486.0,487.57999,483.12,484.78,1170000,ISRG,Intuitive Surgical
2024-10-10,486.23001,488.26001,483.20001,483.84,942100,ISRG,Intuitive Surgical
2024-10-09,480.60001,490.57999,478.48999,490.38,1061000,ISRG,Intuitive Surgical
2024-10-08,473.79001,482.88,473.79001,480.79001,1040300,ISRG,Intuitive Surgical
2024-10-07,476.85999,479.31,470.059998,471.23001,1175200,ISRG,Intuitive Surgical
2024-10-04,484.45001,484.45001,476.60001,481.95001,903700,ISRG,Intuitive Surgical
2024-10-03,484.42001,486.0,478.56,479.63,764500,ISRG,Intuitive Surgical
2024-10-02,482.72,489.70999,478.62,486.62,740900,ISRG,Intuitive Surgical
2024-10-01,492.5,496.48001,481.70999,484.76001,1181100,ISRG,Intuitive Surgical
2024-09-30,480.0,492.25,478.69,491.26999,1654100,ISRG,Intuitive Surgical
2024-09-27,490.029999,490.029999,478.57001,479.17999,1013300,ISRG,Intuitive Surgical
2024-09-26,488.25,490.95001,484.76001,486.32999,871400,ISRG,Intuitive Surgical
2024-09-25,486.0,487.12,482.29001,484.39001,897800,ISRG,Intuitive Surgical
2024-09-24,490.51001,490.51001,482.35001,484.39999,1120800,ISRG,Intuitive Surgical
2024-09-23,488.5,491.82999,486.26999,489.070007,927200,ISRG,Intuitive Surgical
2024-09-20,485.10999,486.29999,480.16,486.20001,2734000,ISRG,Intuitive Surgical
2024-09-19,492.0,492.73999,486.98001,490.01001,1225000,ISRG,Intuitive Surgical
2024-09-18,484.20999,488.75,479.57999,482.089996,982300,ISRG,Intuitive Surgical
2024-09-17,491.26999,491.26999,482.38,483.32001,1162600,ISRG,Intuitive Surgical
2024-09-16,493.47,494.01001,488.57001,491.39001,921200,ISRG,Intuitive Surgical
2024-09-13,490.28,496.17999,489.19,489.85999,1238000,ISRG,Intuitive Surgical
